|Company|Origin|ReviewDate|CocoaPercent|CompanyLocation|BeanType|BroadBeanOrigin|Rating
1509|Soma|Bahia Black, batch bra50722.1|2016|0.7|Canada|Forastero (Parazinho)|Brazil|3.5
1510|Soma|Abstract S. w/ Jamaica nibs,batch abs60323.0|2016|0.75|Canada| |Ven.,Ecu.,Peru,Nic.|3.75
1511|Soma|Chuno, San Jose de Bocay, Pantasma R.,B.S.|2016|0.7|Canada|Trinitario|Nicaragua|3.75
1512|Soma|Tien Giang, Black S., batch VIT60420.0|2016|0.7|Canada|Trinitario|Vietnam|4.0
1513|Soma|Camino Verde, Black S., batch cvu6030.0|2016|0.7|Canada| |Ecuador|3.25
1514|Soma|CSB Chama|2015|0.7|Canada|Criollo|Venezuela|3.5
1515|Soma|Porcelana|2015|0.75|Canada| |Venezuela|4.0
1516|Soma|La Tronca, Matagalpa|2014|0.7|Canada| |Nicaragua|3.5
1517|Soma|Maranon Canyon|2014|0.7|Canada|Forastero (Nacional)|Peru|3.75
1518|Soma|La Dalia|2014|0.7|Canada|Trinitario|Nicaragua|3.25
1519|Soma|Camino Verde P., Balao, Guayas|2014|0.8|Canada|Forastero (Nacional)|Ecuador|3.5
1520|Soma|Espiritu Santo, 'Smoke Monster'|2014|0.7|Canada|Forastero (Amelonado)|Vanuatu|3.75
1521|Soma|Little Big Man|2014|0.7|Canada|Blend|Madagascar & Ecuador|3.25
1522|Soma|Rizek Cacao, Domin. Rep.|2013|0.77|Canada|Trinitario|Dominican Republic|3.75
1523|Soma|Java|2013|0.7|Canada|Criollo|Indonesia|3.25
1524|Soma|Apurimac, El Quinacho Co-op|2013|0.7|Canada|Criollo|Peru|2.75
1525|Soma|Sangre Grande P., Trinidad|2013|0.7|Canada|Trinitario|Trinidad|3.75
1526|Soma|Chef's Blend|2013|0.7|Canada| | |3.25
1527|Soma|Patanemo|2013|0.7|Canada|Criollo|Venezuela|3.75
1528|Soma|Crazy 88|2013|0.88|Canada| |Guat., D.R., Peru, Mad., PNG|4.0
1529|Soma|Maracaibo, El Vigia|2013|0.7|Canada|Criollo|Venezuela|4.0
1530|Soma|Equator|2013|0.67|Canada| |Peru, Dom. Rep|4.0
1531|Soma|Orinoco|2013|0.7|Canada|Forastero|Venezuela|3.25
1532|Soma|Bachelor's Hall E., St. Thomas Parish|2013|0.7|Canada|Trinitario|Jamaica|4.0
1533|Soma|Noula Coop|2012|0.7|Canada| |Haiti|3.25
1534|Soma|O'ahu|2012|0.7|Canada| |Hawaii|3.75
1535|Soma|Dual Origins, Sambirano, Elvesia|2012|0.7|Canada|Blend|Dom. Rep., Madagascar|4.0
1536|Soma|Dancing in Your Head, 5 bean blend|2012|0.7|Canada|Blend|Gre., PNG, Haw., Haiti, Mad|4.0
1537|Soma|Cahabon Region|2012|0.7|Canada|Trinitario|Guatemala|3.5
1538|Soma|Carenero Superior|2012|0.7|Canada|Trinitario|Venezuela|3.75
1539|Soma|Eastern Promises|2012|0.7|Canada|Blend|Mad., Java, PNG|3.5
1540|Soma|Papua New Guinea|2012|0.85|Canada|Trinitario|Papua New Guinea|3.5
1541|Soma|Grenada, Black Science|2011|0.7|Canada|Trinitario|Grenada|2.75
1542|Soma|Alto Beni, Wild Bolivian|2011|0.7|Canada|Nacional|Bolivia|3.5
1543|Soma|Peruvian|2011|0.64|Canada| |Peru|4.0
1544|Soma|Three Amigos(Chuao, Wild Bolivia, D.R.)|2011|0.7|Canada||Ven, Bolivia, D.R.|4.0
1545|Soma|Elvesia P., Black Science|2011|0.7|Canada|Forastero|Dominican Republic|3.75
1546|Soma|Chuao|2011|0.7|Canada|Criollo|Venezuela|3.5
1547|Soma|Black Science Blend 1|2010|0.7|Canada|Trinitario, Nacional|DR, Ecuador, Peru|3.75
1548|Soma|Hispaniola|2009|0.7|Canada|Forastero|Dominican Republic|3.0
1549|Soma|Africa|2009|0.7|Canada|Forastero|Ghana|3.5
1550|Soma|Conacado|2009|0.7|Canada|Trinitario|Dominican Republic|3.0
1551|Soma|Papua New Guinea|2009|0.7|Canada|Trinitario|Papua New Guinea|3.5
1552|Soma|Madagascar|2009|0.7|Canada|Criollo|Madagascar|3.75
1553|Soma|Ocumare|2009|0.7|Canada|Criollo|Venezuela|3.75
1554|Somerville|Nicaragua|2014|0.7|U.S.A.| |Nicaragua|3.25
1555|Somerville|Hawaiian, Big Island|2014|0.7|U.S.A.| |Hawaii|3.5
1556|Soul|Dominican Republic|2017|0.7|Canada| |Dominican Republic|3.25
1557|Soul|Madagascar|2017|0.7|Canada| |Madagascar|3.5
1558|Soul|Venezuela|2017|0.75|Canada| |Venezuela|3.5
1559|Soul|Ecuador|2017|0.75|Canada| |Ecuador|3.25
1560|Soul|Papua New Guinea|2017|0.77|Canada| |Papua New Guinea|3.25
1561|Soul|Tanzania|2017|0.8|Canada| |Tanzania|3.5
1562|Spagnvola|AgroCriso Plantation|2012|0.7|U.S.A.| |Dominican Republic|3.0
1563|Spagnvola|AgroCriso Plantation|2012|0.8|U.S.A.| |Dominican Republic|3.0
1564|Spagnvola|AgroCriso Plantation|2012|0.75|U.S.A.| |Dominican Republic|3.25
1565|Spencer|Dominican Republic|2017|0.7|U.S.A.| |Dominican Republic|3.75
1566|Spencer|Ecuador|2017|0.7|U.S.A.| |Ecuador|3.5
1567|Spencer|Peru|2017|0.7|U.S.A.| |Peru|2.75
1568|Spencer|Dominican Republic, lot D82R|2016|0.7|Australia| |Dominican Republic|3.5
1569|Spencer|Ecuador, lot E432314L|2016|0.7|Australia| |Ecuador|3.75
1570|Spencer|Madagascar, lot M0403R|2016|0.7|Australia| |Madagascar|3.75
1571|Spencer|Malekula Island|2014|0.72|Australia|Trinitario|Vanuatu|2.75
1572|Sprungli (Felchlin)|Alto Beni|2013|0.7|Switzerland|Criollo|Bolivia|3.0
1573|SRSLY|Dominican Republic|2013|0.7|U.S.A.| |Dominican Republic|3.0
1574|SRSLY|Dominican Republic|2013|0.84|U.S.A.| |Dominican Republic|2.25
1575|Starchild|Bolivar, Arriba|2015|0.7|U.S.A.|Forastero (Nacional)|Ecuador|3.0
1576|Starchild|Hispaniola|2015|0.7|U.S.A.| |Dominican Republic|3.0
1577|Starchild|Cacao Verapaz|2015|0.7|U.S.A.| |Guatemala|3.0
1578|Starchild|Rio Tuma|2015|0.7|U.S.A.|Trinitario (Amelonado)|Nicaragua|3.0
1579|Starchild|Sambirano Valley|2015|0.7|U.S.A.|Trinitario|Madagascar|3.0
1580|Stella (aka Bernrain)|Bahia, Agri-Forestal Plantation, 2010|2012|0.68|Switzerland|Trinitario|Brazil|2.75
1581|Stella (aka Bernrain)|India|2011|0.72|Switzerland| |India|3.25
1582|Stone Grindz|Ecuador, Midnight Dark|2014|0.84|U.S.A.| |Ecuador|3.5
1583|Stone Grindz|Ecuador, Twilght Dark|2014|0.7|U.S.A.| |Ecuador|3.5
1584|StRita Supreme|Samar, East Visayas region|2012|0.65|U.S.A.| |Philippines|2.5
1585|StRita Supreme|Samar, East Visayas region|2012|0.7|U.S.A.| |Philippines|2.5
1586|StRita Supreme|Samar, East Visayas region|2012|0.75|U.S.A.| |Philippines|2.75
1587|Sublime Origins|Sambirano|2013|0.67|U.S.A.|Trinitario|Madagascar|2.75
1588|Sublime Origins|Moho Valley|2013|0.78|U.S.A.|Trinitario|Belize|3.25
1589|Summerbird|Peru|2016|0.61|Denmark|Criollo, Trinitario|Peru|2.5
1590|Summerbird|Peru|2016|0.71|Denmark|Criollo, Trinitario|Peru|3.0
1591|Suruca Chocolate|Venezuela|2016|0.7|Venezuela| |Venezuela|2.75
1592|Suruca Chocolate|Venezuela|2016|0.6|Venezuela| |Venezuela|3.0
1593|Svenska Kakaobolaget|Sri Lanka|2015|0.7|Sweden|Criollo, Trinitario|Sri Lanka|2.75
1594|Szanto Tibor|Nacional|2015|0.7|Hungary| |Ecuador|3.25
1595|Szanto Tibor|Baracoa|2015|0.88|Hungary|Trinitario|Cuba|3.25
1596|Szanto Tibor|Ambolikapiky|2015|0.7|Hungary|Trinitario|Madagascar|3.25
1597|Szanto Tibor|Winak, Sumaco|2015|0.7|Hungary|Forastero (Nacional)|Ecuador|3.75
1598|Szanto Tibor|Ben Tre, Mekong Delta|2015|0.7|Hungary|Trinitario|Vietnam|3.25
1599|Szanto Tibor|Fazenda Sempre Firme, Bahia|2015|0.7|Hungary|Forastero (Parazinho)|Brazil|3.5
1600|Szanto Tibor|Porcelana|2014|0.7|Hungary|Criollo|Venezuela|3.5
1601|Szanto Tibor|Baracoa|2014|0.7|Hungary|Trinitario|Cuba|3.75
1602|Szanto Tibor|Autumn, Primary Harvest, 2012|2013|0.7|Hungary|Criollo|Madagascar|3.5
1603|Szanto Tibor|Spring, Secondary Harvest, 2012|2013|0.7|Hungary|Criollo|Madagascar|3.5
1604|Szanto Tibor|Cacao Blanco|2013|0.7|Hungary| |Nicaragua|3.25
1605|Szanto Tibor|Santo Domingo|2012|0.7|Hungary| |Dominican Republic|3.25
1606|Szanto Tibor|Millot Plantation|2012|0.7|Hungary| |Madagascar|3.25
1607|Szanto Tibor|"Ayacucho, ""El Guinacho"""|2012|0.7|Hungary| |Peru|3.75
1608|Szanto Tibor|Crudo|2011|0.7|Hungary| |Venezuela|3.0
1609|Tabal|Costa Rica|2013|0.7|U.S.A.| |Costa Rica|2.75
1610|Tabal|Dominican Republic|2013|0.7|U.S.A.| |Dominican Republic|2.75
1611|Tabal|Chiapas, Lacandon Jungle|2013|0.7|U.S.A.| |Mexico|2.5
1612|Tabal|Peru|2013|0.7|U.S.A.| |Peru|3.0
1613|Tablette (aka Vanillabeans)|Colombia|2015|0.7|Japan| |Colombia|3.0
1614|Tablette (aka Vanillabeans)|Papua|2015|0.62|Japan| |Papua New Guinea|3.25
1615|Tablette (aka Vanillabeans)|Vietnam|2015|0.6|Japan|Trinitario|Vietnam|3.25
1616|Tablette (aka Vanillabeans)|Trinidad|2015|0.77|Japan|Trinitario|Trinidad|2.75
1617|Tan Ban Skrati|Paramaribo, batch 20160043-01|2016|0.7|Suriname|Trinitario|Suriname|3.25
1618|Taza|Belize|2014|0.68|U.S.A.|Trinitario|Belize|3.0
1619|Taza|Alto Beni|2011|0.87|U.S.A.| |Bolivia|3.25
1620|Taza|Chiapan|2009|0.75|U.S.A.| |Mexico|2.75
1621|Taza|Dark, Stone Ground|2007|0.7|U.S.A.| |Dominican Republic|3.0
1622|TCHO|West Africa|2016|0.62|U.S.A.|Forastero|West Africa|2.0
1623|TCHO|Peru- Ecuador|2012|0.99|U.S.A.| |Peru, Ecuador|3.25
1624|TCHO|TCHOPro 60.5|2009|0.6|U.S.A.| | |2.75
1625|TCHO|TCHOPro 68|2009|0.68|U.S.A.| | |3.0
1626|TCHO|Chocolatey-beta|2008|0.7|U.S.A.|Forastero|Ghana|2.5
1627|TCHO|Fruity-beta|2008|0.7|U.S.A.| |Peru|2.5
1628|TCHO|Citrus-beta|2008|0.7|U.S.A.| |Madagascar|2.75
1629|TCHO|Nutty-beta|2008|0.7|U.S.A.| |Peru|2.5
1630|Tejas|Concepcion|2012|0.7|U.S.A.| |Madagascar|2.75
1631|Tejas|Bayou Blend|2012|0.7|U.S.A.|Blend|Ecuador, Mad., PNG|3.0
1632|Tejas|Aranama|2012|0.7|U.S.A.| |Papua New Guinea|3.0
1633|Tejas|Presidio|2012|0.7|U.S.A.| |Dominican Republic|3.5
1634|Tejas|La Bahia, w/ cane juice|2012|0.7|U.S.A.| |Ecuador|3.25
1635|Tejas|Capistrano|2012|0.7|U.S.A.| |Peru|2.0
1636|Tejas|La Bahia, w/ cane sugar|2012|0.7|U.S.A.| |Ecuador|3.25
1637|Tejas|San Jose|2012|0.7|U.S.A.| |Bolivia|2.75
1638|Tejas|Capistrano*|2012|0.7|U.S.A.| |Madagascar|3.0
1639|Tejas|Espada|2012|0.7|U.S.A.| |Mexico|3.25
1640|Tejas|Espada|2012|0.7|U.S.A.| |Brazil|2.75
1641|Tejas|Concepcion*|2012|0.8|U.S.A.| |Venezuela|3.0
1642|Tejas|San Jose|2012|0.67|U.S.A.| |Bolivia|3.25
1643|Tejas|Bahia, Floresta Azul,Good Friends Reserve#3|2012|0.7|U.S.A.|Forastero (Parazinho)|Brazil|3.5
1644|Terroir|Peru|2015|0.7|U.S.A.| |Peru|2.75
1645|Terroir|Belize|2015|0.7|U.S.A.|Trinitario|Belize|3.75
1646|Terroir|Madagascar|2015|0.7|U.S.A.|Trinitario|Madagascar|3.75
1647|Terroir|Ecuador|2015|0.7|U.S.A.| |Ecuador|3.25
1648|Terroir|Oko Caribe|2015|0.7|U.S.A.| |Dominican Republic|3.5
1649|Terroir|Guatemala|2015|0.7|U.S.A.|Trinitario|Guatemala|3.75
1650|Terroir|Ecuador|2014|0.77|U.S.A.| |Ecuador|3.25
1651|Terroir|Madagascar|2014|0.67|U.S.A.|Trinitario|Madagascar|3.75
1652|Terroir|Uganda|2014|0.73|U.S.A.|Forastero|Uganda|3.75
1653|The Barn|Peru|2015|0.7|Sweden| |Peru|3.0
1654|Theo|Congo w/ nibs|2012|0.65|U.S.A.|Forastero|Congo|3.25
1655|Theo|Madagascar|2007|0.65|U.S.A.|Trinitario|Madagascar|3.5
1656|Theo|Ivory Coast|2007|0.75|U.S.A.| |Ivory Coast|2.5
1657|Theo|Ghana, Kumasi|2007|0.84|U.S.A.|Forastero|Ghana|3.0
1658|Theo|Venezuela; Barinos, Merida, Tachron|2007|0.91|U.S.A.|Blend|Venezuela|2.0
1659|Theo|Ghana, Panama, Ecuador|2007|0.75|U.S.A.|Blend|Ghana, Panama, Ecuador|3.0
1660|Theobroma|Piura Select, Cacao Blanc|2015|0.7|Japan| |Peru|3.25
1661|Timo A. Meyer|Belize, med roast|2016|0.72|Germany|Trinitario, TCGA|Belize|3.75
1662|To'ak (Ecuatoriana)|Manabi|2014|0.81|Ecuador|Forastero (Nacional)|Ecuador|3.25
1663|Tobago Estate (Pralus)|Roxborough, Tobago|2012|0.7|France|Trinitario|Tobago|4.0
1664|Tocoti|Wild Bolivian, Jungle Love|2012|0.77|U.S.A.|Criollo|Bolivia|3.0
1665|Tocoti|Venezuela|2011|0.72|U.S.A.| |Venezuela|2.75
1666|Tocoti|Dominican Republic|2011|0.74|U.S.A.| |Dominican Republic|3.0
1667|Treehouse|Conacado|2014|0.72|U.S.A.| |Dominican Republic|3.0
1668|Tsara (Cinagra)|Ambanja, Tsara Valley|2011|0.72|Madagascar| |Madagascar|3.5
1669|twenty-four blackbirds|Oko Caribe|2015|0.75|U.S.A.| |Dominican Republic|2.75
1670|twenty-four blackbirds|Cedeno, lot 271|2015|0.75|U.S.A.| |Ecuador|3.5
1671|twenty-four blackbirds|Madagascar|2014|0.75|U.S.A.|Trinitario|Madagascar|3.5
1672|twenty-four blackbirds|Dominican Republic|2013|0.68|U.S.A.| |Dominican Republic|3.25
1673|twenty-four blackbirds|Palos Blancos|2013|0.75|U.S.A.| |Bolivia|2.5
1674|twenty-four blackbirds|Dominican Republic|2011|0.73|U.S.A.| |Dominican Republic|2.75
1675|Two Ravens|Peru|2016|0.6|U.S.A.|Criollo|Peru|3.0
1676|Un Dimanche A Paris|Dominican Republic|2011|0.63|France| |Dominican Republic|3.75
1677|Undone|Matagalpa|2014|0.74|U.S.A.| |Nicaragua|2.75
1678|Undone|Nourish|2014|0.7|U.S.A.| |Dominican Republic|3.0
1679|Upchurch|Madagascar, Sassy Bar|2016|0.72|U.S.A.|Trinitario|Madagascar|3.0
1680|Upchurch|Tanzania, Party Bar|2016|0.72|U.S.A.| |Tanzania|3.25
1681|Urzi|Sur del Lago, Merida|2014|0.65|Italy|Trinitario|Venezuela|3.25
1682|Valrhona|Piura, Illanka, Quemazon|2015|0.63|France| |Peru|4.0
1683|Valrhona|Andoa, Grand Cru blend|2013|0.7|France| | |3.5
1684|Valrhona|Loma Sotavento, 2013|2013|0.64|France| |Dominican Republic|3.5
1685|Valrhona|Otucan, Grand Cru|2012|0.69|France| |Venezuela|4.0
1686|Valrhona|Caraque|2011|0.56|France| | |3.25
1687|Valrhona|Porcelana, Pedegral|2011|0.64|France|Criollo|Venezuela|4.0
1688|Valrhona|Tainori|2009|0.64|France| |Dominican Republic|3.75
1689|Valrhona|Alpaco|2009|0.66|France| |Ecuador|3.75
1690|Valrhona|Nyangbo|2009|0.68|France|Forastero|Ghana|3.5
1691|Valrhona|Araguani|2007|0.72|France|Blend|Venezuela, Carribean|3.0
1692|Valrhona|Chuao 2002 P.|2007|0.65|France|Trinitario|Venezuela|3.75
1693|Valrhona|Manjari|2007|0.64|France|Criollo, Trinitario|Madagascar|4.0
1694|Valrhona|Le Noir Extra Amer|2007|0.85|France| | |1.5
1695|Valrhona|Abinao|2007|0.85|France|Forastero|West Africa|2.5
1696|Valrhona|Le Noir Amer|2007|0.71|France|Forastero|West Africa|2.75
1697|Valrhona|Porcelana, Maracaibo, Palmira P. 2006|2007|0.64|France|Criollo (Porcelana)|Venezuela|3.25
1698|Valrhona|Caraibe|2006|0.66|France|Trinitario|Carribean|3.0
1699|Valrhona|Guanaja|2006|0.7|France|Criollo, Trinitario|South America|4.0
1700|Valrhona|Gran Couva 2005 P.|2006|0.64|France|Trinitario|Trinidad|2.5
1701|Valrhona|Porcelana, Maracaibo, Palmira P. 2005|2006|0.64|France|Criollo (Porcelana)|Venezuela|3.0
1702|Valrhona|Sambirano, Ampamakia 2005, Millot P.|2006|0.64|France|Trinitario|Madagascar|3.5
1703|Vanleer (Barry Callebaut)|Manhattan|2012|0.72|U.S.A.|Forastero|Ghana|2.5
1704|Vanleer (Barry Callebaut)|Napa|2012|0.65|U.S.A.|Forastero|Ghana|2.75
1705|Vao Vao (Chocolaterie Robert)|Madagascar|2009|0.72|Madagascar|Trinitario|Madagascar|2.75
1706|Vao Vao (Chocolaterie Robert)|Madagascar|2009|0.76|Madagascar|Trinitario|Madagascar|2.75
1707|Vao Vao (Chocolaterie Robert)|Madagascar|2009|0.8|Madagascar|Trinitario|Madagascar|2.75
1708|Vao Vao (Chocolaterie Robert)|Madagascar|2009|0.7|Madagascar|Trinitario|Madagascar|3.0
1709|Vao Vao (Chocolaterie Robert)|Madagascar w/ nibs|2009|0.68|Madagascar|Trinitario|Madagascar|3.0
1710|Vao Vao (Chocolaterie Robert)|Madagascar|2009|0.64|Madagascar|Trinitario|Madagascar|3.25
1711|Vicuna|Palos Blancos|2015|0.7|U.S.A.| |Bolivia|3.25
1712|Vicuna|Palos Blancos + nibs|2015|0.7|U.S.A.| |Bolivia|3.25
1713|Videri|Dominican Republic|2014|0.9|U.S.A.| |Dominican Republic|3.25
1714|Videri|Trinidad|2014|0.75|U.S.A.|Trinitario|Trinidad|3.5
1715|Videri|Mindo|2014|0.75|U.S.A.| |Ecuador|3.5
1716|Videri|Dark|2013|0.9|U.S.A.| |Central and S. America|3.75
1717|Videri|Classic|2012|0.7|U.S.A.| |Central and S. America|3.25
1718|Vietcacao (A. Morin)|Ben Tre, Mekong Delta, MoCay|2012|0.7|France|Trinitario|Vietnam|3.5
1719|Vintage Plantations|San Martin|2014|0.75|U.S.A.| |Peru|3.0
1720|Vintage Plantations (Tulicorp)|Los Rios, Rancho Grande 2004/2007|2007|1.0|U.S.A.|Forastero (Arriba)|Ecuador|2.0
1721|Vintage Plantations (Tulicorp)|Los Rios, Rancho Grande 2004/2007|2007|0.9|U.S.A.|Forastero (Arriba)|Ecuador|2.0
1722|Vintage Plantations (Tulicorp)|Los Rios, Rancho Grande 2004/2007|2007|0.75|U.S.A.|Forastero (Arriba)|Ecuador|3.0
1723|Vintage Plantations (Tulicorp)|Los Rios, Rancho Grande 2007|2007|0.65|U.S.A.|Forastero (Arriba)|Ecuador|3.0
1724|Violet Sky|Sambirano Valley|2015|0.77|U.S.A.|Trinitario|Madagascar|2.75
1725|Violet Sky|Moho River Valley|2015|0.77|U.S.A.|Criollo, Trinitario|Belize|3.0
1726|Violet Sky|Cuyagua|2015|0.77|U.S.A.|Criollo|Venezuela|3.0
1727|Violet Sky|Peru|2015|0.77|U.S.A.|Criollo, Trinitario|Peru|3.25
1728|Violet Sky|Cahabon|2015|0.77|U.S.A.|Trinitario|Guatemala|2.75
1729|Vivra|Peru|2016|0.7|U.S.A.| |Peru|2.5
1730|Vivra|Ocumare|2016|0.7|U.S.A.| |Venezuela|2.5
1731|Vivra|Dominican Republic|2016|0.7|U.S.A.| |Dominican Republic|3.0
1732|Wellington Chocolate Factory|Conacado|2016|0.7|New Zealand|Trinitario|Dominican Republic|3.5
1733|Wellington Chocolate Factory|Piura Blanco, Norandino|2016|0.7|New Zealand| |Peru|3.5
1734|Whittakers|Ghana|2011|0.72|New Zealand|Forastero|Ghana|2.5
1735|Wilkie's Organic|Amazonas|2013|0.75|Ireland|Criollo|Peru|2.5
1736|Wilkie's Organic|Amazonas|2013|0.89|Ireland|Criollo|Peru|2.75
1737|Wilkie's Organic|Tumbes|2013|0.75|Ireland|Criollo|Peru|3.25
1738|Wilkie's Organic|Amazonas w/ nibs|2013|0.75|Ireland|Criollo|Peru|2.75
1739|Willie's Cacao|Los Llanos|2016|0.7|U.K.| |Colombia|4.0
1740|Willie's Cacao|Los Llanos|2014|0.88|U.K.|Trinitario|Colombia|3.0
1741|Willie's Cacao|Java, Indonesian Black|2013|1.0|U.K.| |Indonesia|2.25
1742|Willie's Cacao|Sambirano|2010|0.71|U.K.|Trinitario|Madagascar|3.0
1743|Willie's Cacao|Hacienda Las Trincheras|2010|0.72|U.K.| |Venezuela|3.5
1744|Willie's Cacao|Java|2010|0.69|U.K.| |Indonesia|3.75
1745|Willie's Cacao|San Martin|2009|0.7|U.K.| |Peru|3.0
1746|Willie's Cacao|Rio Caribe|2009|0.72|U.K.|Trinitario|Venezuela|3.25
1747|Wm|Guasare, Zulia Prov., 2015, batch 124|2016|0.74|U.S.A.|Criollo|Venezuela|3.0
1748|Wm|Wild Beniano, 2016, batch 128, Heirloom|2016|0.76|U.S.A.| |Bolivia|3.5
1749|Wm|Ghana, 2013, batch 129|2016|0.75|U.S.A.| |Ghana|3.75
1750|Woodblock|Maranon, Cajamarca|2014|0.7|U.S.A.|Forastero (Nacional)|Peru|3.0
1751|Woodblock|Camino Verde P., Balao, Guayas|2013|0.7|U.S.A.| |Ecuador|3.25
1752|Woodblock|Gran Couva|2013|0.7|U.S.A.|Trinitario|Trinidad|3.5
1753|Woodblock|Ecuador|2012|0.7|U.S.A.| |Ecuador|2.5
1754|Woodblock|Costa Rica|2012|0.7|U.S.A.| |Costa Rica|3.0
1755|Woodblock|Sambirano|2012|0.7|U.S.A.|Trinitario|Madagascar|3.25
1756|Woodblock|Ocumare|2011|0.7|U.S.A.| |Venezuela|4.0
1757|Woodblock|La Red|2011|0.7|U.S.A.| |Dominican Republic|3.5
1758|Xocolat|Hispaniola|2013|0.66|Dominican Republic| |Dominican Republic|3.0
1759|Xocolla|Sambirano, batch 170102|2017|0.7|U.S.A.| |Madagascar|2.75
1760|Xocolla|Hispaniola, batch 170104|2017|0.7|U.S.A.| |Dominican Republic|2.5
1761|Zak's|Papua New Guinea, Batch 2|2015|0.7|U.S.A.| |Papua New Guinea|3.0
1762|Zak's|Dominican Republic, Batch D2|2015|0.7|U.S.A.| |Dominican Republic|3.25
1763|Zak's|Madagascar, Batch 2|2015|0.7|U.S.A.|Trinitario|Madagascar|3.25
1764|Zak's|Peru, Batch 1|2015|0.7|U.S.A.| |Peru|3.25
1765|Zak's|Belize, Batch 2|2015|0.7|U.S.A.|Trinitario|Belize|3.5
1766|Zak's|House Blend, Batch 2|2015|0.6|U.S.A.| | |3.0
1767|Zart Pralinen|Millot P., Ambanja|2016|0.7|Austria|Criollo, Trinitario|Madagascar|3.5
1768|Zart Pralinen|UNOCACE|2016|0.7|Austria|Nacional (Arriba)|Ecuador|2.75
1769|Zart Pralinen|San Juan Estate|2016|0.85|Austria|Trinitario|Trinidad|2.75
1770|Zart Pralinen|Kakao Kamili, Kilombero Valley|2016|0.85|Austria|Criollo, Trinitario|Tanzania|3.0
1771|Zart Pralinen|Kakao Kamili, Kilombero Valley|2016|0.7|Austria|Criollo, Trinitario|Tanzania|3.5
1772|Zart Pralinen|San Juan Estate, Gran Couva|2016|0.78|Austria|Trinitario|Trinidad|3.5
1773|Zokoko|Guadalcanal|2016|0.78|Australia| |Solomon Islands|3.75
1774|Zokoko|Goddess Blend|2016|0.65|Australia| | |3.25
1775|Zokoko|Alto Beni|2011|0.68|Australia| |Bolivia|3.5
1776|Zokoko|Tokiala|2011|0.66|Australia|Trinitario|Papua New Guinea|3.5
1777|Zokoko|Tranquilidad, Baures|2011|0.72|Australia| |Bolivia|3.75
1778|Zotter|Raw|2014|0.8|Austria| | |2.75
1779|Zotter|Bocas del Toro, Cocabo Co-op|2012|0.72|Austria| |Panama|3.5
1780|Zotter|Amazonas Frucht|2012|0.65|Austria| | |3.5
1781|Zotter|Satipo Pangoa region, 16hr conche|2012|0.7|Austria|Criollo (Amarru)|Peru|3.0
1782|Zotter|Satipo Pangoa region, 20hr conche|2012|0.7|Austria|Criollo (Amarru)|Peru|3.5
1783|Zotter|Loma Los Pinos, Yacao region, D.R.|2012|0.62|Austria| |Dominican Republic|3.75
1784|Zotter|El Oro|2012|0.75|Austria|Forastero (Nacional)|Ecuador|3.0
1785|Zotter|Huiwani Coop|2012|0.75|Austria|Criollo, Trinitario|Papua New Guinea|3.0
1786|Zotter|El Ceibo Coop|2012|0.9|Austria| |Bolivia|3.25
1787|Zotter|Santo Domingo|2012|0.7|Austria| |Dominican Republic|3.75
1788|Zotter|Kongo, Highlands|2012|0.68|Austria|Forastero|Congo|3.25
1789|Zotter|Indianer, Raw|2012|0.58|Austria| | |3.5
1790|Zotter|Peru|2011|0.7|Austria| |Peru|3.75
1791|Zotter|Congo|2011|0.65|Austria|Forastero|Congo|3.0
1792|Zotter|Kerala State|2011|0.65|Austria|Forastero|India|3.5
1793|Zotter|Kerala State|2011|0.62|Austria| |India|3.25
1794|Zotter|Brazil, Mitzi Blue|2010|0.65|Austria| |Brazil|3.0
